Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension L,Dimension MT,Dimension RTT,Dimension ST,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max,UPC Code
DAAP17K075S,22217 ,75 mm,3.25 in / 82.6 mm,7.88 in / 200.2 mm,9.62 in / 244.3 mm,71900 lbf / 320000 N,66900 lbf / 297000 N,,['Mounted Bearing'],['22217'],['75 mm'],['Metric'],"['DAAP17K075SB', 'DAAP17K075SC', 'DAAP17K075SEB', 'DAAP17K075SEC', 'DAAP17K075SEM', 'DAAP17K075SEN', 'DAAP17K075SEO', 'DAAP17K075SET', 'DAAP17K075SM', 'DAAP17K075SN', 'DAAP17K075SO', 'DAAP17K075ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.25 in', '82.6 mm']","['6.82 in', '173.2 mm']","['4.33 in', '110 mm']","['7.88 in', '200.2 mm']","['9.62 in', '244.3 mm']","['11.63 in', '295.4 mm']","['3 in', '76.2 mm']","['1.38 in', '35.1 mm']","['0.75 in', '20 mm']","['3.47 in', '88.1 mm']","['1.96 in', '49.8 mm']","['0.63 in', '16 mm']","['4.12 in', '104.33 mm']","['71900 lbf', '320000 N']","['66900 lbf', '297000 N']",['0.22'],['3.07'],['4.57'],['1400 rpm'],['2400 rpm'],['1100 rpm'],['1400 rpm'],['2000 rpm'],['1100 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450008426', '0883450008433', '0883450008457', '0883450008464', '0883450008471', '0883450008488', '0883450008495', '0883450008501', '0883450195744', '0883450195942', '0883450273251', '0883450273459']"
TAAPA17K075S,22217 ,75 mm,3.75 in / 95.3 mm,9.5 in / 241.3 mm,11 in / 279.4 mm,71900 lbf / 320000 N,66900 lbf / 297000 N,,['Mounted Bearing'],['22217'],['75 mm'],['Metric'],"['TAAPA17K075SB', 'TAAPA17K075SC', 'TAAPA17K075SEB', 'TAAPA17K075SEC', 'TAAPA17K075SEM', 'TAAPA17K075SEN', 'TAAPA17K075SEO', 'TAAPA17K075SET', 'TAAPA17K075SM', 'TAAPA17K075SMFG', 'TAAPA17K075SN', 'TAAPA17K075SO', 'TAAPA17K075ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.32 in', '185.9 mm']","['4.33 in', '110 mm']","['9.5 in', '241.3 mm']","['11 in', '279.4 mm']","['12.63 in', '320.8 mm']","['3 in', '76.2 mm']","['1.33 in', '33.8 mm']","['0.75 in', '20 mm']","['3.47 in', '88.1 mm']","['1.96 in', '49.8 mm']","['0.63 in', '16 mm']","['4.12 in', '104.33 mm']","['71900 lbf', '320000 N']","['66900 lbf', '297000 N']",['0.22'],['3.07'],['4.57'],['1400 rpm'],['2400 rpm'],['1100 rpm'],['1400 rpm'],['2000 rpm'],['1100 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450125277', '0883450125284', '0883450125307', '0883450125314', '0883450125321', '0883450125338', '0883450125345', '0883450125352', '0883450197755', '0883450197953', '0883450275255', '0883450275453']"
TAAPN17K075S,22217 ,75 mm,3.75 in / 95.3 mm,9.5 in / 241.3 mm,11 in / 279.4 mm,71900 lbf / 320000 N,66900 lbf / 297000 N,,['Mounted Bearing'],['22217'],['75 mm'],['Metric'],"['TAAPN17K075SB', 'TAAPN17K075SC', 'TAAPN17K075SEB', 'TAAPN17K075SEC', 'TAAPN17K075SEM', 'TAAPN17K075SEN', 'TAAPN17K075SEO', 'TAAPN17K075SET', 'TAAPN17K075SM', 'TAAPN17K075SMNG', 'TAAPN17K075SN', 'TAAPN17K075SO', 'TAAPN17K075ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.32 in', '185.9 mm']","['4.33 in', '110 mm']","['9.5 in', '241.3 mm']","['11 in', '279.4 mm']","['12.63 in', '320.8 mm']","['3 in', '76.2 mm']","['1.33 in', '33.8 mm']","['0.75 in', '20 mm']","['3.47 in', '88.1 mm']","['1.96 in', '49.8 mm']","['0.63 in', '16 mm']","['4.12 in', '104.33 mm']","['71900 lbf', '320000 N']","['66900 lbf', '297000 N']",['0.22'],['3.07'],['4.57'],['1400 rpm'],['2400 rpm'],['1100 rpm'],['1400 rpm'],['2000 rpm'],['1100 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450133029', '0883450133036', '0883450133050', '0883450133067', '0883450133074', '0883450133081', '0883450133098', '0883450133104', '0883450197342', '0883450197557', '0883450274852', '0883450275057', '0883450953825']"
TAASD17K075S,22217 ,75 mm,4.75 in / 120.7 mm,11 in / 279.4 mm,12.5 in / 317.5 mm,71900 lbf / 320000 N,66900 lbf / 297000 N,,['Mounted Bearing'],['22217'],['75 mm'],['Metric'],"['TAASD17K075SB', 'TAASD17K075SC', 'TAASD17K075SEB', 'TAASD17K075SEC', 'TAASD17K075SEM', 'TAASD17K075SEN', 'TAASD17K075SEO', 'TAASD17K075SET', 'TAASD17K075SM', 'TAASD17K075SN', 'TAASD17K075SO', 'TAASD17K075ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.75 in', '120.7 mm']","['8.32 in', '211.3 mm']","['4.33 in', '110 mm']","['11 in', '279.4 mm']","['12.5 in', '317.5 mm']","['14.25 in', '362 mm']","['2.98 in', '75.7 mm']","['1.56 in', '39.6 mm']","['0.75 in', '20 mm']","['3.45 in', '87.6 mm']","['2.11 in', '53.6 mm']","['0.51 in', '12.9 mm']","['3.92 in', '104.3 mm']","['71900 lbf', '320000 N']","['66900 lbf', '297000 N']",['0.22'],['3.07'],['4.57'],['1400 rpm'],['2400 rpm'],['1100 rpm'],['1400 rpm'],['2000 rpm'],['1100 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
TAADI17K075S,22217 ,75 mm,3.75 in / 95.3 mm,9.88 in / 251 mm,11.5 in / 292.1 mm,71900 lbf / 320000 N,66900 lbf / 297000 N,,['Mounted Bearing'],['22217'],['75 mm'],['Metric'],"['TAADI17K075SB', 'TAADI17K075SC', 'TAADI17K075SEB', 'TAADI17K075SEC', 'TAADI17K075SEM', 'TAADI17K075SEN', 'TAADI17K075SEO', 'TAADI17K075SET', 'TAADI17K075SM', 'TAADI17K075SN', 'TAADI17K075SO', 'TAADI17K075ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.32 in', '185.9 mm']","['4.33 in', '110 mm']","['9.88 in', '251 mm']","['11.5 in', '292.1 mm']","['13.46 in', '341.8 mm']","['2.98 in', '75.7 mm']","['1.25 in', '31.8 mm']","['0.75 in', '20 mm']","['1.96 in', '87.9 mm']","['2.11 in', '53.6 mm']","['0.51 in', '12.9 mm']","['3.92 in', '104.3 mm']","['71900 lbf', '320000 N']","['66900 lbf', '297000 N']",['0.22'],['3.07'],['4.57'],['1400 rpm'],['2400 rpm'],['1100 rpm'],['1400 rpm'],['2000 rpm'],['1100 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
TAASD18K080S,22218 ,80 mm,5.5 in / 139.7 mm,13.25 in / 336.6 mm,14.25 in / 362 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,['Mounted Bearing'],['22218'],['80 mm'],['Metric'],"['TAASD18K080SB', 'TAASD18K080SC', 'TAASD18K080SEB', 'TAASD18K080SEC', 'TAASD18K080SEM', 'TAASD18K080SEN', 'TAASD18K080SEO', 'TAASD18K080SET', 'TAASD18K080SM', 'TAASD18K080SN', 'TAASD18K080SO', 'TAASD18K080ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.5 in', '139.7 mm']","['9.35 in', '237.5 mm']","['4.71 in', '119.6 mm']","['13.25 in', '336.6 mm']","['14.25 in', '362 mm']","['16.75 in', '425.5 mm']","['3.14 in', '79.7 mm']","['1.56 in', '39.6 mm']","['0.875 in', '24 mm']","['3.62 in', '91.9 mm']","['2.21 in', '56.1 mm']","['0.51 in', '12.9 mm']","['4.1 in', '108.8 mm']","['87200 lbf', '388000 N']","['79700 lbf', '355000 N']",['0.23'],['2.90'],['4.31'],['1400 rpm'],['2400 rpm'],['1000 rpm'],['1400 rpm'],['2000 rpm'],['1000 rpm'],"['0.08 in', '2.03 mm']","['0.0030 in', '0.076 mm']",['0.0024'],['0.0039'],"['0.0024 in', '0.060 mm']","['0.0039 in', '0.100 mm']",
TAADI18K080S,22218 ,80 mm,4.5 in / 114.3 mm,12.81 in / 325.4 mm,13.81 in / 350.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,['Mounted Bearing'],['22218'],['80 mm'],['Metric'],"['TAADI18K080SB', 'TAADI18K080SC', 'TAADI18K080SEB', 'TAADI18K080SEC', 'TAADI18K080SEM', 'TAADI18K080SEN', 'TAADI18K080SEO', 'TAADI18K080SET', 'TAADI18K080SM', 'TAADI18K080SN', 'TAADI18K080SO', 'TAADI18K080ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['4.71 in', '119.6 mm']","['12.81 in', '325.4 mm']","['13.81 in', '350.8 mm']","['16 in', '406.4 mm']","['3.14 in', '79.7 mm']","['1.56 in', '39.6 mm']","['0.875 in', '24 mm']","['3.68 in', '93.3 mm']","['2.21 in', '56.1 mm']","['0.51 in', '12.8 mm']","['4.1 in', '108.8 mm']","['87200 lbf', '388000 N']","['79700 lbf', '355000 N']",['0.23'],['2.90'],['4.31'],['1400 rpm'],['2400 rpm'],['1000 rpm'],['1400 rpm'],['2000 rpm'],['1000 rpm'],"['0.08 in', '2.03 mm']","['0.0030 in', '0.076 mm']",['0.0024'],['0.0039'],"['0.0024 in', '0.060 mm']","['0.0039 in', '0.100 mm']",
TAAPN18K080S,22218 ,80 mm,3.937 in / 100 mm,11.25 in / 285.8 mm,11.63 in / 295.4 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,['Mounted Bearing'],['22218'],['80 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.937 in', '100 mm']","['7.69 in', '195.3 mm']","['4.71 in', '119.6 mm']","['11.25 in', '285.8 mm']","['11.63 in', '295.4 mm']","['13.63 in', '346.2 mm']","['3.14 in', '79.8 mm']","['1.53 in', '38.9 mm']","['0.75 in', '20 mm']","['3.61 in', '91.7 mm']","['2.23 in', '56.6 mm']","['0.49 in', '12.3 mm']","['4.28 in', '108.83 mm']","['87200 lbf', '388000 N']","['79700 lbf', '355000 N']",['0.23'],['2.90'],['4.31'],['1400 rpm'],['2400 rpm'],['1000 rpm'],['1400 rpm'],['2000 rpm'],['1000 rpm'],"['0.083 in', '2.108 mm']","['0.0030 in', '0.076 mm']",['0.0024'],['0.0039'],"['0.0024 in', '0.060 mm']","['0.0039 in', '0.100 mm']",
TAAPA18K080S,22218 ,80 mm,4 in / 101.6 mm,10 in / 254 mm,11.75 in / 298.5 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,['Mounted Bearing'],['22218'],['80 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4 in', '101.6 mm']","['8 in', '203.1 mm']","['4.71 in', '119.6 mm']","['10 in', '254 mm']","['11.75 in', '298.5 mm']","['13.75 in', '349.3 mm']","['3.14 in', '79.8 mm']","['1.63 in', '41.3 mm']","['0.75 in', '20 mm']","['3.62 in', '91.9 mm']","['2.23 in', '56.6 mm']","['0.49 in', '12.3 mm']","['4.28 in', '108.83 mm']","['87200 lbf', '388000 N']","['79700 lbf', '355000 N']",['0.23'],['2.90'],['4.31'],['1400 rpm'],['2400 rpm'],['1000 rpm'],['1400 rpm'],['2000 rpm'],['1000 rpm'],"['0.083 in', '2.108 mm']","['0.0030 in', '0.076 mm']",['0.0024'],['0.0039'],"['0.0024 in', '0.060 mm']","['0.0039 in', '0.100 mm']",
TAAPN19K085S,22219 ,85 mm,4.409 in / 112 mm,11.25 in / 285.8 mm,11.63 in / 295.4 mm,99000 lbf / 441000 N,86600 lbf / 385000 N,,['Mounted Bearing'],['22219'],['85 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.409 in', '112 mm']","['8.36 in', '212.3 mm']","['4.91 in', '124.7 mm']","['11.25 in', '285.8 mm']","['11.63 in', '295.4 mm']","['13.63 in', '346.2 mm']","['3.26 in', '82.8 mm']","['1.53 in', '38.9 mm']","['0.75 in', '20 mm']","['3.78 in', '96 mm']","['2.33 in', '59.2 mm']","['0.52 in', '13.2 mm']","['4.48 in', '113.83 mm']","['99000 lbf', '441000 N']","['86600 lbf', '385000 N']",['0.23'],['2.88'],['4.29'],['1300 rpm'],['2200 rpm'],['1000 rpm'],['1300 rpm'],['1800 rpm'],['950 rpm'],"['0.083 in', '2.108 mm']","['0.0030 in', '0.076 mm']",['0.0043'],['0.0055'],"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
DAAP20K090S,22220 ,90 mm,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['90 mm'],['Metric'],"['DAAP20K090SB', 'DAAP20K090SC', 'DAAP20K090SEB', 'DAAP20K090SEC', 'DAAP20K090SEM', 'DAAP20K090SEN', 'DAAP20K090SEO', 'DAAP20K090SET', 'DAAP20K090SM', 'DAAP20K090SN', 'DAAP20K090SO', 'DAAP20K090ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.98 in', '202.7 mm']","['5.12 in', '130 mm']","['9.38 in', '238.3 mm']","['11.25 in', '285.8 mm']","['13.5 in', '342.9 mm']","['3.38 in', '85.9 mm']","['1.88 in', '47.8 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.3 in', '58.4 mm']","['0.6 in', '15.3 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450008723', '0883450008730', '0883450008754', '0883450008761', '0883450008778', '0883450008785', '0883450008792', '0883450008808', '0883450195775', '0883450195973', '0883450273282', '0883450273480']"
TAAPA20K090S,22220 ,90 mm,4.5 in / 114.3 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['90 mm'],['Metric'],"['TAAPA20K090SB', 'TAAPA20K090SC', 'TAAPA20K090SEB', 'TAAPA20K090SEC', 'TAAPA20K090SEM', 'TAAPA20K090SEN', 'TAAPA20K090SEO', 'TAAPA20K090SET', 'TAAPA20K090SM', 'TAAPA20K090SN', 'TAAPA20K090SO', 'TAAPA20K090ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.5 in', '368.3 mm']","['3.42 in', '86.9 mm']","['1.63 in', '41.4 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450125574', '0883450125581', '0883450125604', '0883450125611', '0883450125628', '0883450125635', '0883450125642', '0883450125659', '0883450197786', '0883450197984', '0883450275286', '0883450275484']"
TAAPN20K090S,22220 ,90 mm,4.41 in / 112 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['90 mm'],['Metric'],"['TAAPN20K090SB', 'TAAPN20K090SC', 'TAAPN20K090SEB', 'TAAPN20K090SEC', 'TAAPN20K090SEM', 'TAAPN20K090SEN', 'TAAPN20K090SEO', 'TAAPN20K090SET', 'TAAPN20K090SM', 'TAAPN20K090SN', 'TAAPN20K090SO', 'TAAPN20K090ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.41 in', '112 mm']","['8.54 in', '216.9 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.75 in', '374.7 mm']","['3.42 in', '86.9 mm']","['1.53 in', '38.9 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450133326', '0883450133333', '0883450133357', '0883450133364', '0883450133371', '0883450133388', '0883450133395', '0883450133401', '0883450197373', '0883450197588', '0883450274883', '0883450275088']"
TAASD20K090S,22220 ,90 mm,5.5 in / 139.7 mm,13.25 in / 336.6 mm,14.25 in / 362 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['90 mm'],['Metric'],"['TAASD20K090SB', 'TAASD20K090SC', 'TAASD20K090SEB', 'TAASD20K090SEC', 'TAASD20K090SEM', 'TAASD20K090SEN', 'TAASD20K090SEO', 'TAASD20K090SET', 'TAASD20K090SM', 'TAASD20K090SN', 'TAASD20K090SO', 'TAASD20K090ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.5 in', '139.7 mm']","['9.75 in', '247.7 mm']","['5.12 in', '130 mm']","['13.25 in', '336.6 mm']","['14.25 in', '362 mm']","['16.75 in', '425.5 mm']","['3.38 in', '85.7 mm']","['2.75 in', '69.9 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.46 in', '62.6 mm']","['0.65 in', '16.4 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
TAADI20K090S,22220 ,90 mm,4.5 in / 114.3 mm,12.81 in / 325.4 mm,13.81 in / 350.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['90 mm'],['Metric'],"['TAADI20K090SB', 'TAADI20K090SC', 'TAADI20K090SEB', 'TAADI20K090SEC', 'TAADI20K090SEM', 'TAADI20K090SEN', 'TAADI20K090SEO', 'TAADI20K090SET', 'TAADI20K090SM', 'TAADI20K090SN', 'TAADI20K090SO', 'TAADI20K090ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['12.81 in', '325.4 mm']","['13.81 in', '350.8 mm']","['16 in', '406.4 mm']","['3.38 in', '85.7 mm']","['1.56 in', '39.6 mm']","['0.875 in', '24 mm']","['4.05 in', '102.9 mm']","['2.3 in', '58.4 mm']","['0.64 in', '16.3 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
DAAP22K100S,22222 ,100 mm,4.25 in / 108 mm,10.06 in / 255.5 mm,12.5 in / 317.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['100 mm'],['Metric'],"['DAAP22K100SB', 'DAAP22K100SC', 'DAAP22K100SEB', 'DAAP22K100SEC', 'DAAP22K100SEM', 'DAAP22K100SEN', 'DAAP22K100SEO', 'DAAP22K100SET', 'DAAP22K100SM', 'DAAP22K100SN', 'DAAP22K100SO', 'DAAP22K100ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.25 in', '108 mm']","['8.8 in', '223.5 mm']","['5.71 in', '145 mm']","['10.06 in', '255.5 mm']","['12.5 in', '317.5 mm']","['14.25 in', '362 mm']","['3.96 in', '100.6 mm']","['1.5 in', '38.1 mm']","['1 in', '24 mm']","['4.46 in', '113.3 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450009027', '0883450009034', '0883450009058', '0883450009065', '0883450009072', '0883450009089', '0883450009096', '0883450009102', '0883450195805', '0883450196000', '0883450273312', '0883450273510']"
TAAPA22K100S,22222 ,100 mm,4.94 in / 125.5 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['100 mm'],['Metric'],"['TAAPA22K100SB', 'TAAPA22K100SC', 'TAAPA22K100SEB', 'TAAPA22K100SEC', 'TAAPA22K100SEM', 'TAAPA22K100SEN', 'TAAPA22K100SEO', 'TAAPA22K100SET', 'TAAPA22K100SM', 'TAAPA22K100SN', 'TAAPA22K100SO', 'TAAPA22K100ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.94 in', '125.5 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450125871', '0883450125888', '0883450125901', '0883450125918', '0883450125925', '0883450125932', '0883450125949', '0883450125956', '0883450197816', '0883450198011', '0883450275316', '0883450275514']"
TAAPN22K100S,22222 ,100 mm,4.92 in / 125 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['100 mm'],['Metric'],"['TAAPN22K100SB', 'TAAPN22K100SC', 'TAAPN22K100SEB', 'TAAPN22K100SEC', 'TAAPN22K100SEM', 'TAAPN22K100SEN', 'TAAPN22K100SEO', 'TAAPN22K100SET', 'TAAPN22K100SM', 'TAAPN22K100SN', 'TAAPN22K100SO', 'TAAPN22K100ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.92 in', '125 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450133623', '0883450133630', '0883450133654', '0883450133661', '0883450133678', '0883450133685', '0883450133692', '0883450133708', '0883450197403', '0883450197618', '0883450274913', '0883450275118']"
TAAPN24K110S,22224 ,110 mm,5.512 in / 140 mm,13.56 in / 344.4 mm,14 in / 355.6 mm,174000 lbf / 772000 N,145000 lbf / 647000 N,,['Mounted Bearing'],['22224'],['110 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.512 in', '140 mm']","['10.35 in', '262.9 mm']","['6.08 in', '154.4 mm']","['13.56 in', '344.4 mm']","['14 in', '355.6 mm']","['16.13 in', '409.7 mm']","['3.85 in', '97.8 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.57 in', '116.1 mm']","['2.82 in', '71.6 mm']","['0.73 in', '18.7 mm']","['5.48 in', '139.15 mm']","['174000 lbf', '772000 N']","['145000 lbf', '647000 N']",['0.25'],['2.70'],['4.02'],['800 rpm'],['1600 rpm'],['500 rpm'],['800 rpm'],['1100 rpm'],['500 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']",
